%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1678872185103540739,13837,0,map,0.8835761108398438,-0.4503365173339844,0.11901223754882813,-0.0038865446113049984,-0.005756114609539509,0.7000925540924072,0.7140183448791504
1678872185153539574,13837,0,map,0.8835761108398438,-0.4503365173339844,0.11901223754882813,-0.0038865446113049984,-0.005756114609539509,0.7000925540924072,0.7140183448791504
1678872185203538301,13837,0,map,0.8835761108398438,-0.4503365173339844,0.11901223754882813,-0.0038865446113049984,-0.005756114609539509,0.7000925540924072,0.7140183448791504
1678872185253566812,13842,0,map,0.8859073486328125,-0.37258062744140624,0.11879737854003906,-4.533819083007984e-05,-0.007416585460305214,0.7011088728904724,0.7130156755447388
1678872185303475656,13842,0,map,0.8859073486328125,-0.37258062744140624,0.11879737854003906,-4.533819083007984e-05,-0.007416585460305214,0.7011088728904724,0.7130156755447388
1678872185353537957,13842,0,map,0.8859073486328125,-0.37258062744140624,0.11879737854003906,-4.533819083007984e-05,-0.007416585460305214,0.7011088728904724,0.7130156755447388
1678872185403541477,13842,0,map,0.8859073486328125,-0.37258062744140624,0.11879737854003906,-4.533819083007984e-05,-0.007416585460305214,0.7011088728904724,0.7130156755447388
1678872185453563977,13847,0,map,0.8874522705078125,-0.3328511657714844,0.11824974822998047,0.003879798576235771,-0.00512739596888423,0.7010366320610046,0.7130962610244751
1678872185503546737,13847,0,map,0.8874522705078125,-0.3328511657714844,0.11824974822998047,0.003879798576235771,-0.00512739596888423,0.7010366320610046,0.7130962610244751
1678872185553540910,13847,0,map,0.8874522705078125,-0.3328511657714844,0.11824974822998047,0.003879798576235771,-0.00512739596888423,0.7010366320610046,0.7130962610244751
1678872185603543367,13847,0,map,0.8874522705078125,-0.3328511657714844,0.11824974822998047,0.003879798576235771,-0.00512739596888423,0.7010366320610046,0.7130962610244751
1678872185653505928,13852,0,map,0.8894159545898438,-0.29039486694335936,0.11794578552246093,0.004091928713023663,-0.0032829532865434885,0.7014760375022888,0.7126737236976624
1678872185703541947,13852,0,map,0.8894159545898438,-0.29039486694335936,0.11794578552246093,0.004091928713023663,-0.0032829532865434885,0.7014760375022888,0.7126737236976624
1678872185753542189,13852,0,map,0.8894159545898438,-0.29039486694335936,0.11794578552246093,0.004091928713023663,-0.0032829532865434885,0.7014760375022888,0.7126737236976624
1678872185803543080,13852,0,map,0.8894159545898438,-0.29039486694335936,0.11794578552246093,0.004091928713023663,-0.0032829532865434885,0.7014760375022888,0.7126737236976624
1678872185853536122,13852,0,map,0.8894159545898438,-0.29039486694335936,0.11794578552246093,0.004091928713023663,-0.0032829532865434885,0.7014760375022888,0.7126737236976624
1678872185903579325,13859,0,map,0.8907137451171875,-0.2436357879638672,0.11776524353027344,0.004133373964577913,-0.004340659361332655,0.7003806233406067,0.7137444019317627
1678872185953554068,13859,0,map,0.8907137451171875,-0.2436357879638672,0.11776524353027344,0.004133373964577913,-0.004340659361332655,0.7003806233406067,0.7137444019317627
1678872186003553165,13859,0,map,0.8907137451171875,-0.2436357879638672,0.11776524353027344,0.004133373964577913,-0.004340659361332655,0.7003806233406067,0.7137444019317627
1678872186053547541,13859,0,map,0.8907137451171875,-0.2436357879638672,0.11776524353027344,0.004133373964577913,-0.004340659361332655,0.7003806233406067,0.7137444019317627
1678872186103502805,13866,0,map,0.8918863525390625,-0.20590185546875,0.11778712463378906,0.004885417874902487,-0.002239083405584097,0.6991311311721802,0.7149732708930969
1678872186153539466,13866,0,map,0.8918863525390625,-0.20590185546875,0.11778712463378906,0.004885417874902487,-0.002239083405584097,0.6991311311721802,0.7149732708930969
1678872186203549046,13866,0,map,0.8918863525390625,-0.20590185546875,0.11778712463378906,0.004885417874902487,-0.002239083405584097,0.6991311311721802,0.7149732708930969
1678872186253537351,13866,0,map,0.8918863525390625,-0.20590185546875,0.11778712463378906,0.004885417874902487,-0.002239083405584097,0.6991311311721802,0.7149732708930969
1678872186303583657,13873,0,map,0.89319775390625,-0.16771717834472658,0.11764395904541015,0.005347131285816431,-0.00254974071867764,0.6986303329467773,0.7154582738876343
1678872186353542548,13873,0,map,0.89319775390625,-0.16771717834472658,0.11764395904541015,0.005347131285816431,-0.00254974071867764,0.6986303329467773,0.7154582738876343
1678872186403547301,13873,0,map,0.89319775390625,-0.16771717834472658,0.11764395904541015,0.005347131285816431,-0.00254974071867764,0.6986303329467773,0.7154582738876343
